531	_to	472
503	_to	414
732	_to	612
773	_to	772
767	_to	707
498	_to	499
533	_to	652
681	_to	531
534	_to	533
738	_to	708
582	_to	672
349	_to	318
534	_to	500
561	_to	682
500	_to	502
560	_to	502
619	_to	560
698	_to	666
620	_to	680
349	_to	321
485	_to	547
728	_to	698
793	_to	733
